output_name,txt_found,status,message,saved_rows,closest_frame,min_distance,sampled_dt,saved_path
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_44710.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_44793.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_44856.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_44871.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_44895.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45047.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45066.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45091.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45105.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45250.txt,True,SAVED,,92,1620,2.8466435431802837,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45250_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45260.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45320.txt,True,SAVED,,92,1240,2.6260422041064,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45320_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45367.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45417.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45469.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45480.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45482.txt,True,SAVED,,92,1150,2.659588362072785,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45482_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45535.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45551.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45629.txt,True,SAVED,,92,1480,2.1990146558511157,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45629_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45647.txt,True,SAVED,,92,1480,2.636077726590397,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45647_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45732.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45733.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45770.txt,True,SAVED,,92,1150,2.8004654433949026,0.09956834532373803,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45770_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45868.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45872.txt,True,SAVED,,92,1420,2.1906818121235694,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45872_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45960.txt,True,SAVED,,92,1290,2.4094065820954746,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45960_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45963.txt,True,SAVED,,92,2400,2.4067047076440433,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_45963_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46016.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46147.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46302.txt,True,SAVED,,92,950,2.858069196856508,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46302_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46413.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46430.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46605.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46607.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46621.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46650.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46706.txt,True,SAVED,,92,940,2.8496765881931228,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46706_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_4683.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_4687.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46932.txt,True,SAVED,,92,730,2.4320927931590117,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_46932_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_4705.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47078.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47141.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47150.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47212.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47269.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47284.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47353.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47357.txt,True,SAVED,,92,980,2.8509599268325387,0.09990654205607177,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47357_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47415.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47448.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47478.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47545.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47633.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47699.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47727.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47769.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_4783.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47850.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47890.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47921.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47928.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_47961.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_480.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48012.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48100.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48103.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48316.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48317.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48323.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48332.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48412.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48454.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48458.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48465.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48571.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48591.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48608.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48639.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48666.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48688.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48702.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48705.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48719.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_4876.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48803.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48898.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48911.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_48992.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49005.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49019.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49166.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49260.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49302.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49353.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49455.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49488.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49509.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49517.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49534.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49665.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49674.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49805.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49807.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49898.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49908.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49937.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_49947.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50001.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50007.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50051.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50060.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50101.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50140.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50154.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50161.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_5022.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50233.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50330.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50496.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50533.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50588.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50600.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50606.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50612.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50654.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50663.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50699.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50737.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_508.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50824.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_5083.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50839.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_5088.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50945.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50958.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_50959.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51007.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51017.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51094.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51099.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51122.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51137.txt,True,SAVED,,92,410,2.3205972522926066,0.09942028985507247,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51137_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51165.txt,True,SAVED,,92,410,2.914344146721523,0.09992592592592292,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51165_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_5117.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51197.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51311.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51314.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51362.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51460.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51475.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51478.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51521.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51660.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51701.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_5171.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51711.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51716.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51777.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51944.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51966.txt,True,SAVED,,92,410,2.691624440217652,0.09992592592592292,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_51966_window.txt
